De sacris imaginibus orationes   	有關聖像的演講
De sancta virginitate   	論神聖守貞之道
De sermone Domini in monte   	論山中聖訓
De viduis   	論寡婦
De virginitate   	論守貞
De vita Mosis   	論梅瑟生平
Deacon; diaconate   	執事；執事職
Deaconess   	女執事
Death   	死亡
Death of God Theology   	天主之死神學
Death penalty   	死刑
Decalogue   	十誡
Decentralization   	地方分權
Decision, arriving at   	抉擇
Decree; deliverance; judg(e)ment   	判決
Defence   	自衛
Defensor fidei   	維護信仰者
Definition of dogma   	欽定信理
Deism   	自然神論
Del gran mezzo della prehgiera   	論祈禱之方法
Demiurge   	造世者
Demonology   	魔鬼論
Demons   	魔鬼
Demonstratio apostolica   	宗徒論証
Demythologization   	剔秘
Deo volente   	靠天主安排
Deo volente   	若神許可
Deontology   	義務論
Deposit of Faith   	信仰寶庫
Depositum fidei   	神聖遺產
Desire, Natural   	自然渴望
Desires, disordered   	慾望（錯亂的）
Despair   	失望
Determinism   	決定論
Detraction   	誹謗
Deuteronomy(Dt)   	申命紀（申）；（新教或其它譯名）申命記（申）  
Development   	發展
Development aid   	發展援助
Devil; Demon   	魔鬼
Devil; Satan   	魔鬼；撒旦
Diakonia   	服務
Dialectical Materialism   	辯証唯物論
Dialogi   	對話集
Dialogues   	對話集
Dialogus cum Tryphone Judaeo   	與猶太人特肋弗對話錄
Dichos de luz y amor   	光與愛之言論
Dicta   	格言
Didache   	十二宗徒訓誨錄；（新教或其它譯名）十二使徒遺訓  
Didache XII Apostolorum   	十二宗徒訓言
Dignity of Man   	人的尊嚴
Diocese   	教區
Dionysius, Bishop of Alexandria (247-264)   	亞歷山大主教狄尼修
Disciple(s)   	門徒
Discourse to Mixed Congregations   	對混合教派的演講
Discourses   	演講集
Discretion; prudence   	慎重
Discrimination   	歧視
Dispensation   	寬免
Dispensation; domination; dominion; govern   	支配
Dissension   	不睦
Dissenter   	反對英國國教的人
Dissenter; Protestant   	抗議者
Diuturnum illud (29 June 1881) Encyclical   	〈日久〉通諭
Dives in misericordia (30 November 1980) Encyclica   	〈富於仁慈的天主〉通諭
Divinae consortium naturae (15 August 1971) Aposto   	〈分享天主性體〉宗座憲章
Divination, Fortune-telling   	占卜
Divine Conservation   	天主保存萬有
Divine Life   	天主生命
Divine Nature   	天主性
Divine Spirit   	天主聖神
Divine Spirit; spirit   	神靈
Divine Word Missionaries   	聖言會
Divine intervention   	上帝的干預
Divine providence   	上帝的照顧
Divine service   	禮儀
Divini Redemptoris (19 March 1937) Encyclical   	〈贖世主〉通諭
Divini illius magistri (31 December 1929) Encyclic   	〈神聖導師〉通諭
Divinity   	神性
Divino afflante Spiritu (30 September 1943) Encycl   	〈聖神噓氣〉通諭
Divorce   	離婚
Docetism   	幻象論
Docetism   	幻身論
Doctor of the Church   	聖師
Doctrine   	教理
Doctrine of consubstantiation   	聖體共在論
Doctrine of the Faith, Congregation for the Holy O   	教義部
Doctrine; dogma   	教旨
Dogma   	信條
Dogma   	信理
Dogma, Definition of   	信理定斷
Dogma, Development of   	信理發展
Dogma, History of   	信理史
Dogmatic Argument   	信理論證
Dogmatism   	教條主義
Domestic church   	家庭教會
Dominic, St (1170-1231)    	道明（聖）；（新教或其它譯名）多明我  
Dominicae cenae (14 February 1980) Letter   	〈主的筵席〉書函
Dominican school   	道明會學派；（新教或其它譯名）多明尼加學派  
Dominican school   	道明學派
Dominum et Vivificantem (18 May 1986) Encyclical   	〈主及賦予生命之神〉通諭
Donatism   	多那忒主義
Donatism   	多那特主義
Donatism   	道納圖主義；（新教或其它譯名）多納圖主義  
Donatists   	道納圖派
Donatists   	多納徒主義
Donatists   	多那特派；多納圖派；（新教或其它譯名）多納徒派  
Donum vitae (22 February 1987) Instruction    	〈生命的禮物〉訓令
Double effect, Principle of   	雙果律
Doubt   	懷疑
Dove   	鴿子
Doxology   	光榮頌
Drug   	毒品
Drug traffic   	毒品販賣；毒品使用
Dualism   	二元論
Dunkers   	頓克教派
Dunkers   	頓悟派
Dying   	臨終
Dynamis; omnipotence   	全能
Dyophysitism   	兩性論
Dyotheletism   	兩志論
Earth   	大地
Earth, Theology of the   	地的神學
Easter   	逾越節
Easter   	復活節
Easter Vigil   	逾越節守夜
Easter; Passover   	復活節
Eastern Catholic Church   	東方天主教會
Eastern Catholic Church   	東方公教會；（新教或其它譯名）東方大公教  
Eastern Churches   	東方教會
Eastern Orthodox Church   	東正教會
Eastern Orthodox Church   	東方正教會
Eastern rites   	東方禮
Eastertide   	復活期
Ebionites   	艾俾歐尼派；（新教或其它譯名）伊便尼派  
Ecclesia discens   	學習的教會
Ecclesiam suam (6 August 1964) Encyclical   	〈祂的教會〉通諭
Ecclesiastes(Qo)   	訓道篇（訓）；（新教或其它譯名）傳道書（傳）  
Ecclesiastical Documents   	教會文件
Ecclesiastical Law   	教會法
Ecclesiastical provinces   	教省
Ecclesiastical writers   	教會作者
Ecclesiology   	教會學
Eclogae ex diversis homiliis   	講道選集
Ecology   	生態學
Economy   	經濟
Economy of Salvation   	救恩工程
Economy of salvation   	救恩計畫
Ecosystem   	生態體系
Ecotheology; eco-theology   	生態神學
Ecstasy   	神魂超拔
Ecumenical movement   	大公運動；（新教或其它譯名）普世教會合一運動  
Ecumenism   	大公主義
Eden   	伊甸園
Eden; paradise   	樂園
Egeria(fl.ca.400)   	埃格里亞
Eight Beatitudes   	真福八端
Eius exemplo (18 December 1208) Letter   	〈按照他的模範〉書函
El   	厄耳
Elevation of the Host   	舉揚聖體
Elisabeth of the Trinity, Blessed (1880-1906)   	真福聖三依撒伯爾
Eljon   	厄耳瓊
Eljon   	至高者；至尊者；（新教或其它譯名）至上者  
Elohim   	厄羅亨
Emanationism   	流出說
Embolism to the Lord's Prayer   	附禱經
Embryo   	胚胎
Emmanuel   	厄瑪奴耳；（新教或其它譯名）以馬內利（基）  
Emmanuel   	天主與我人偕
Emotions   	情感的觸動
Empiricism   	經驗主義
Employment   	就業
Enarrationes in Psalmos   	聖詠漫談
Enchiridion de fide, spe et caritate   	信望愛三德彙論
Encratism   	恩克拉迪特主義
Encratism   	安格提主義
Encratites   	安格提派
Encratities   	恩克拉迪特派
Encyclical   	通諭
Endtime   	末期
Engagement; ministry   	使徒工作
Enlightenment   	啟蒙運動
Enmity   	仇恨
Environment   	環境
Envy   	嫉妒
Ephesians(Ep)   	厄弗所書（弗）；（新教或其它譯名）以弗所書（弗）  
Epiclesis   	呼求聖神禱詞
Epiclesis for the consecration of the holy chrism   	聖油祝聖禮呼求聖神經
Epiphanius, St   	厄比法尼（聖）
Epiphanius, St(ca.315-402)   	聖厄比法尼
Epiphany   	主顯節
Epiphany   	顯現節
Episcopal Assemblies   	主教大會
Episcopal Church   	聖公宗
Episcopal conferences   	主教團
Episcopal synod; synod   	主教會議
Episcopal(ian) Church   	監督教會
Episcopal; Episcopalian   	主教派的
Episcopalian   	主教派教友
Episcopalism   	主教主義
Episcopate   	主教職
Episcopate   	主教制
Epistemology, Theological   	神學認識論
Epistula   	書信
Epistula ad Corinthios   	致格林多人書
Epistula ad Diognetum   	致狄奧尼書
Epistula ad Ephesios   	致厄弗所人書
Epistula ad Magnesios   	致馬尼西人書
Epistula ad Philippenses   	致斐理伯人書
Epistula ad Romanos   	致羅馬人書
Epistula ad Smyrnaeos   	致斯米納人書
Epistula ad Trallianos   	致特拉里亞人書
Epistula festivalis   	有關慶節的書信
Epistulae   	書信集
Epistulae ad Serapionem   	致賽拉標書
Equality   	平等
Erastianism   	國家全能論
Erastianism   	伊拉斯都主義
Eremitical life   	獨修生活
Eschatologism   	末世主義
Eschatology   	末世論
Eschaton; Last things   	末世
Essence   	本質
Essenes   	厄色尼派；（新教或其它譯名）艾賽尼派；愛色尼派  
Essential Christology   	本質基督論
Esther(Est)   	艾斯德爾傳（艾）；（新教或其它譯名）以斯帖記（斯）  
Eternal Punishment   	永罰
Eternal life   	永生
Eternity   	永恆
Ethics   	倫理學
Ethics, Biblical   	聖經倫理學
Ethics, Chinese   	中國倫理學
Ethics, Philosophical   	哲學倫理學
Ethics; morality   	道德學
Eucharist   	感恩（聖體）聖事
Eucharist   	聖體聖血
Eucharist, Sacrament of the   	聖體聖事
Eucharist; housel; Lord’s Supper   	聖體聖事
Eucharist; sacrament of the Eucharist   	祝謝餐
Eucharistic Communion   	領聖體聖血
Eucharistic Prayers   	感恩經
Eucharistic celebration; Communion   	感恩（聖體）聖事慶典；領聖體
Eucharistic ministers   	感恩祭的施行人（主持者）
Eucharistic prayer   	感恩經
Eucharisticum mysterium (25 May 1967) Instruction   	〈聖體奧跡〉訓令
Euchologion   	(東方教會)禮儀書
Eunomians   	歐諾彌派
Euthanasia   	安樂死
Eutychianism   	優提克斯主義
Eutychianism   	猶提乾派
Eutychianism   	歐迪奇論
Evagrius Ponticus (ca.345-399)    	厄伐克•彭迪古；（新教或其它譯名）埃瓦格里烏斯（基）  
Evangelical Church   	福音派教會
Evangelical Church   	信義教會
Evangelical Counsel   	聖經勸諭
Evangelical counsels   	福音的勸諭
Evangelical movement   	福音運動
Evangelicalism   	福音主義
Evangelicals   	福音派
Evangelicals; Protestants   	復原派
Evangelii nuntiandi (8 December 1975) Apostolic Ex   	〈在新世界中傳福音〉宗座勸諭
Evangelist   	福音作者
Evangelium Vitae (25 March 1995) Encyclical   	〈生命的福音〉通諭
Evangelization   	福音傳播
Evangelization; Evangelism   	傳播福音
Eve   	厄娃；（新教或其它譯名）夏娃  
Evening Prayer, 1 January   	元旦日晚禱
Evening Prayer, Saturday   	主日第一晚禱（第一、三主日）
Evil   	兇惡
Evil   	惡
Evolution   	進化
Evolutionism   	進化主義
Exclamaciones del alma a Dios   	靈魂向天主的呼喊
Excommunication   	絕罰
Exegesis, Biblical   	釋經學
Exegesis, Biblical   	聖經詮釋學
Exeunte coetu secundo (7 December 1985) Final Repo   	〈行將結束的會議〉最後報告
Existence   	存在
Existentialism   	存在主義
Exodus(Ex)   	出谷紀（出）；（新教或其它譯名）出埃及記（出）  
Exorcism   	驅魔
Experience, Religious   	宗教經驗
Expiation   	贖罪
Explanatio symboli   	信經的闡釋
Explanatio symboli   	信經的解說
Expositio Psalmi CXVIII   	講聖詠第一百一十八篇闡釋
Expositio evangelii secundum Lucam   	路加福音闡釋
Expositio in Psalmos   	聖詠闡釋
Expositio in symbolum apostolicum   	宗徒信經闡釋
Expositio symboli(sermo 9)   	信經釋義
Exsultet   	復活宣報
External efficient grace   	外在實效恩寵
Extinction; suppression   	撲滅
Extra-canonical   	正典之外的
